Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF,Nominated,Team_Rank,Made_Playoffs
Dakota Mathias,MEM,6.0,2.7,0.3,1.0,0.333,0.3,0.333,0.0,,0.5,0.0,0.0,,0.0,0.3,0.3,0.2,0.2,0.0,0.0,1.0,2021-22,0.5,0.17,0,2,1
Deividas Sirvydis,DET,3.0,9.0,0.3,3.3,0.1,0.3,0.143,0.0,0.0,0.15,0.0,0.0,,0.0,2.0,2.0,0.3,1.0,0.3,0.0,1.0,2021-22,0.15,0.53,0,28,0
Jaden Springer,PHI,2.0,3.0,0.5,0.5,1.0,0.0,,0.5,1.0,1.0,0.0,0.0,,0.5,0.5,1.0,0.0,0.0,1.0,0.5,1.0,2021-22,1.0,1.25,0,8,1
Tyrell Terry,MEM,2.0,1.5,0.5,0.5,1.0,0.0,,0.5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2021-22,1.0,0.5,0,2,1
McKinley Wright IV,MIN,5.0,3.8,0.4,0.6,0.667,0.2,0.5,0.2,1.0,0.833,0.0,0.0,,0.0,0.0,0.0,0.6,0.0,0.0,0.2,1.0,2021-22,0.83,0.24,0,12,1
Ed Davis,CLE,31.0,6.5,0.4,0.5,0.688,0.0,,0.4,0.688,0.688,0.2,0.5,0.429,0.5,1.6,2.1,0.2,0.1,0.3,0.2,0.9,2021-22,0.62,0.1,0,15,0
Carlik Jones,2TM,5.0,4.6,0.2,1.8,0.111,0.0,0.0,0.2,0.125,0.111,0.4,0.4,1.0,0.2,0.4,0.6,1.0,0.2,0.0,0.6,0.8,2021-22,0.2,0.08,0,-1,0
Isaac Bonga,TOR,15.0,4.6,0.2,0.9,0.231,0.1,0.25,0.1,0.222,0.269,0.3,0.5,0.625,0.3,0.2,0.5,0.3,0.5,0.1,0.1,0.8,2021-22,0.36,0.08,0,11,1
Jarron Cumberland,POR,3.0,4.0,0.3,0.7,0.5,0.0,0.0,0.3,1.0,0.5,0.0,0.0,,0.3,0.7,1.0,0.3,0.0,0.0,0.0,0.7,2021-22,0.5,0.53,0,25,0
Chandler Hutchison,PHO,6.0,3.7,0.2,0.3,0.5,0.0,,0.2,0.5,0.5,0.3,0.3,1.0,0.0,0.8,0.8,0.3,0.0,0.0,0.7,0.7,2021-22,0.81,0.17,0,1,1
DaQuan Jeffries,MEM,3.0,3.0,0.3,0.7,0.5,0.0,0.0,0.3,1.0,0.5,0.0,0.0,,0.0,0.7,0.7,0.3,0.0,0.0,0.0,0.7,2021-22,0.5,0.43,0,2,1
Jaylen Morris,SAS,3.0,5.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.3,0.5,0.0,0.7,0.7,0.7,0.0,0.0,0.3,0.7,2021-22,0.14,-0.27,0,22,0
Xavier Sneed,2TM,9.0,4.3,0.2,1.1,0.2,0.1,0.125,0.1,0.5,0.25,0.0,0.0,,0.2,0.4,0.7,0.1,0.0,0.0,0.0,0.6,2021-22,0.27,0.06,0,-1,0
Solomon Hill,ATL,13.0,10.7,0.2,1.5,0.15,0.2,0.154,0.1,0.143,0.2,0.0,0.0,,0.5,1.3,1.8,0.9,0.3,0.2,0.1,0.6,2021-22,0.2,0.18,0,17,1
Robert Woodard II,SAC,12.0,3.5,0.2,1.3,0.125,0.1,0.25,0.1,0.083,0.156,0.2,0.2,1.0,0.4,0.5,0.9,0.3,0.1,0.1,0.1,0.6,2021-22,0.22,0.07,0,24,0
Sharife Cooper,ATL,13.0,3.0,0.2,1.1,0.214,0.1,0.167,0.2,0.25,0.25,0.0,0.0,,0.0,0.4,0.4,0.4,0.0,0.0,0.4,0.5,2021-22,0.23,-0.0,0,17,1
Scottie Lewis,CHO,2.0,3.5,0.0,0.0,,0.0,,0.0,,,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,2021-22,0.57,0.5,0,16,0
Joel Ayayi,WAS,7.0,2.9,0.1,0.9,0.167,0.0,0.0,0.1,0.2,0.167,0.0,0.0,,0.1,0.3,0.4,0.6,0.0,0.0,0.0,0.3,2021-22,0.17,0.07,0,21,0
Aaron Henry,PHI,6.0,2.8,0.2,0.8,0.2,0.0,0.0,0.2,0.25,0.2,0.0,0.0,,0.0,0.2,0.2,0.0,0.0,0.3,0.3,0.3,2021-22,0.19,-0.02,0,8,1
George King,DAL,4.0,4.8,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.5,0.0,1.3,1.3,0.0,0.0,0.0,0.3,0.3,2021-22,0.1,-0.05,0,5,1
Miye Oni,UTA,16.0,2.8,0.1,0.6,0.222,0.1,0.125,0.1,1.0,0.278,0.0,0.1,0.0,0.1,0.4,0.4,0.3,0.0,0.0,0.1,0.3,2021-22,0.23,0.02,0,9,1
Cat Barber,ATL,3.0,4.3,0.0,1.3,0.0,0.0,,0.0,0.0,0.0,0.0,1.3,0.0,0.3,0.7,1.0,1.0,0.0,0.0,0.3,0.0,2021-22,0.0,-0.3,0,17,1
Jordan Bell,CHI,1.0,2.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2021-22,,2.0,0,13,1
Zylan Cheatham,UTA,1.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,0.0,-3.0,0,9,1
Sam Dekker,TOR,1.0,1.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,,0.0,0,11,1
Javin DeLaurier,MIL,1.0,3.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2021-22,,2.0,0,6,1
Jaime Echenique,WAS,1.0,3.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,,0.0,0,21,0
Jordan Goodwin,WAS,2.0,3.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2021-22,0.0,-0.5,0,21,0
Tyler Hall,NYK,1.0,2.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,,0.0,0,19,0
Nate Hinton,IND,2.0,1.0,0.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2021-22,0.0,-0.5,0,26,0
Jay Huff,LAL,4.0,5.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3,0.8,1.0,0.3,0.3,0.3,0.3,0.0,2021-22,0.0,0.2,0,23,0
Feron Hunt,NYK,2.0,4.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,2021-22,0.0,0.0,0,19,0
DeJon Jarreau,IND,1.0,1.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,,0.0,0,26,0
David Johnson,TOR,2.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,0.0,-0.25,0,11,1
Arnoldas Kulboka,CHO,2.0,2.5,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,0.0,-0.25,0,16,0
Anthony Lamb,SAS,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,2021-22,0.0,0.25,0,22,0
JaQuori McLaughlin,DAL,4.0,2.8,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,0,5,1
C.J. Miles,BOS,1.0,2.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,,0.0,0,7,1
Matt Mooney,NYK,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2021-22,0.0,-1.0,0,19,0
Ade Murkey,SAC,1.0,1.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-22,,0.0,0,24,0
Jaysean Paige,DET,1.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2021-22,0.0,-2.0,0,28,0
Trayvon Palmer,DET,1.0,17.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2021-22,0.0,0.0,0,28,0
Emanuel Terry,PHO,3.0,6.0,0.0,1.7,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,2.7,2.3,5.0,0.7,0.3,0.0,1.7,0.0,2021-22,0.0,0.87,0,1,1
Jon Teske,MEM,3.0,2.7,0.0,0.3,0.0,0.0,,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.7,0.7,0.3,0.3,0.0,0.0,0.0,2021-22,0.0,0.1,0,2,1
M.J. Walker,PHO,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,2021-22,0.0,0.0,0,1,1
League Average,,,,,,0.461,,0.354,,0.533,0.532,,,0.775,,,,,,,,,2021-22,,,0,-1,0
